From,To,Common Tones,Common Tone Count,Difficulty Score,Modulation Type,Is Enharmonic,Needs Confirmation
F# lydian,F major,"C, A#, F",3,3.79,common_tone,False,False
F# lydian,F minor,"C, C#, D#, F, G#, A#",6,2.07,common_tone,False,False
F# lydian,F dorian,"C, D#, F, G#, A#",5,2.64,common_tone,False,False
F# lydian,F phrygian,"C, C#, D#, F, F#, G#, A#",7,1.5,common_tone,False,False
F# lydian,F lydian,"C, F",2,3.86,nearby_key,False,False
F# lydian,F mixolydian,"C, A#, D#, F",4,3.21,common_tone,False,False
F# lydian,F locrian,"C#, D#, F, F#, G#, A#",6,2.07,common_tone,False,False
F# lydian,F harmonic_minor,"C, C#, F, G#, A#",5,2.64,common_tone,False,False
F# lydian,F melodic_minor,"C, G#, A#, F",4,3.21,common_tone,False,False
F# lydian,F# major,"C#, D#, F, F#, G#, A#",6,0.57,common_tone,False,False
F# lydian,F# minor,"G#, C#, F#",3,2.29,common_tone,False,False
F# lydian,F# dorian,"G#, C#, D#, F#",4,1.71,common_tone,False,False
F# lydian,F# phrygian,"C#, F#",2,2.86,nearby_key,False,False
F# lydian,F# mixolydian,"C#, D#, F#, G#, A#",5,1.14,common_tone,False,False
F# lydian,F# locrian,"C, F#",2,2.86,nearby_key,False,False
F# lydian,F# harmonic_minor,"G#, C#, F, F#",4,1.71,common_tone,False,False
F# lydian,F# melodic_minor,"C#, D#, F, F#, G#",5,1.14,common_tone,False,False
F# lydian,G major,"C, F#",2,5.86,nearby_key,False,False
F# lydian,G minor,"C, A#, D#, F",4,6.21,common_tone,False,False
F# lydian,G dorian,"C, A#, F",3,6.79,common_tone,False,False
F# lydian,G phrygian,"C, D#, F, G#, A#",5,5.64,common_tone,False,False
F# lydian,G lydian,"C#, F#",2,3.86,nearby_key,False,False
F# lydian,G mixolydian,"C, F",2,7.36,nearby_key,False,False
F# lydian,G locrian,"C, C#, D#, F, G#, A#",6,3.57,common_tone,False,False
F# lydian,G harmonic_minor,"C, A#, D#, F#",4,4.71,common_tone,False,False
F# lydian,G melodic_minor,"C, A#, F#",3,5.29,common_tone,False,False
F# lydian,G# major,"C, C#, D#, F, G#, A#",6,3.57,common_tone,False,False
F# lydian,G# minor,"C#, D#, F#, G#, A#",5,4.14,common_tone,False,False
F# lydian,G# dorian,"C#, D#, F, F#, G#, A#",6,3.57,common_tone,False,False
F# lydian,G# phrygian,"G#, C#, D#, F#",4,4.71,common_tone,False,False
F# lydian,G# lydian,"C, D#, F, G#, A#",5,3.14,closely_related,False,False
F# lydian,G# mixolydian,"C, C#, D#, F, F#, G#, A#",7,3.0,common_tone,False,False
F# lydian,G# locrian,"G#, C#, F#",3,5.29,common_tone,False,False
F# lydian,G# harmonic_minor,"G#, C#, A#, D#",4,4.71,common_tone,False,False
F# lydian,G# melodic_minor,"C#, D#, F, G#, A#",5,4.14,common_tone,False,False
F# lydian,A major,"G#, C#, F#",3,6.79,common_tone,False,False
F# lydian,A minor,"C, F",2,10.36,distant_modulation,False,False
F# lydian,A dorian,"C, F#",2,8.86,distant_modulation,False,False
F# lydian,A phrygian,"C, A#, F",3,9.79,common_tone,False,False
F# lydian,A lydian,"G#, C#, D#, F#",4,4.71,closely_related,False,False
F# lydian,A mixolydian,"C#, F#",2,7.36,distant_modulation,False,False
F# lydian,A locrian,"C, A#, D#, F",4,7.71,common_tone,False,False
F# lydian,A harmonic_minor,"C, G#, F",3,9.79,common_tone,False,False
F# lydian,A melodic_minor,"C, G#, F#",3,8.29,common_tone,False,False
F# lydian,A# major,"C, A#, D#, F",4,7.71,common_tone,False,False
F# lydian,A# minor,"C, C#, D#, F, F#, G#, A#",7,6.0,common_tone,False,False
F# lydian,A# dorian,"C, C#, D#, F, G#, A#",6,6.57,common_tone,False,False
F# lydian,A# phrygian,"C#, D#, F, F#, G#, A#",6,6.57,common_tone,False,False
F# lydian,A# lydian,"C, A#, F",3,6.29,common_tone,False,False
F# lydian,A# mixolydian,"C, D#, F, G#, A#",5,7.14,common_tone,False,False
F# lydian,A# locrian,"C#, D#, F#, G#, A#",5,7.14,common_tone,False,False
F# lydian,A# harmonic_minor,"C, C#, D#, F, F#, A#",6,6.57,common_tone,False,False
F# lydian,A# melodic_minor,"C, C#, D#, F, A#",5,7.14,common_tone,False,False
F# lydian,B major,"C#, D#, F#, G#, A#",5,8.64,common_tone,False,False
F# lydian,B minor,"C#, F#",2,10.36,distant_modulation,False,False
F# lydian,B dorian,"G#, C#, F#",3,9.79,common_tone,False,False
F# lydian,B phrygian,"C, F#",2,11.86,distant_modulation,False,False
F# lydian,B lydian,"C#, D#, F, F#, G#, A#",6,5.57,diatonic_common_tone,False,False
F# lydian,B mixolydian,"G#, C#, D#, F#",4,9.21,common_tone,False,False
F# lydian,B locrian,"C, F",2,11.86,distant_modulation,False,False
F# lydian,B harmonic_minor,"C#, A#, F#",3,9.79,common_tone,False,False
F# lydian,B melodic_minor,"G#, C#, A#, F#",4,9.21,common_tone,False,False
F# mixolydian,C major,"B, E",2,14.86,distant_modulation,False,False
F# mixolydian,C minor,"G#, A#, D#",3,14.29,common_tone,False,False
F# mixolydian,C dorian,"A#, D#",2,14.86,distant_modulation,False,False
F# mixolydian,C phrygian,"G#, C#, A#, D#",4,12.21,common_tone,False,False
F# mixolydian,C lydian,"B, E, F#",3,12.79,common_tone,False,False
F# mixolydian,C mixolydian,"A#, E",2,11.86,distant_modulation,False,False
F# mixolydian,C locrian,"C#, D#, F#, G#, A#",5,10.14,common_tone,False,False
F# mixolydian,C harmonic_minor,"G#, B, D#",3,14.29,common_tone,False,False
F# mixolydian,C melodic_minor,"B, D#",2,14.86,distant_modulation,False,False
F# mixolydian,C# major,"C#, D#, F#, G#, A#",5,8.64,common_tone,False,False
F# mixolydian,C# minor,"C#, D#, E, F#, G#, B",6,8.07,common_tone,False,False
F# mixolydian,C# dorian,"C#, D#, E, F#, G#, A#, B",7,7.5,common_tone,False,False
F# mixolydian,C# phrygian,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
F# mixolydian,C# lydian,"G#, C#, A#, D#",4,9.21,common_tone,False,False
F# mixolydian,C# mixolydian,"C#, D#, F#, G#, A#, B",6,5.57,diatonic_common_tone,False,False
F# mixolydian,C# locrian,"C#, B, E, F#",4,9.21,common_tone,False,False
F# mixolydian,C# harmonic_minor,"C#, D#, E, F#, G#",5,8.64,common_tone,False,False
F# mixolydian,C# melodic_minor,"C#, D#, E, F#, G#, A#",6,8.07,common_tone,False,False
F# mixolydian,D major,"C#, B, E, F#",4,7.71,common_tone,False,False
F# mixolydian,D minor,"A#, E",2,11.86,distant_modulation,False,False
F# mixolydian,D dorian,"B, E",2,11.86,distant_modulation,False,False
F# mixolydian,D phrygian,"A#, D#",2,11.86,distant_modulation,False,False
F# mixolydian,D lydian,"C#, E, F#, G#, B",5,7.14,common_tone,False,False
F# mixolydian,D mixolydian,"B, E, F#",3,7.79,common_tone,False,False
F# mixolydian,D locrian,"G#, A#, D#",3,9.79,common_tone,False,False
F# mixolydian,D harmonic_minor,"C#, A#, E",3,9.79,common_tone,False,False
F# mixolydian,D melodic_minor,"C#, B, E",3,9.79,common_tone,False,False
F# mixolydian,D# major,"G#, A#, D#",3,6.79,common_tone,False,False
F# mixolydian,D# minor,"C#, D#, F#, G#, A#, B",6,5.07,common_tone,False,False
F# mixolydian,D# dorian,"C#, D#, F#, G#, A#",5,5.64,common_tone,False,False
F# mixolydian,D# phrygian,"C#, D#, E, F#, G#, A#, B",7,4.5,common_tone,False,False
F# mixolydian,D# lydian,"A#, D#",2,7.36,distant_modulation,False,False
F# mixolydian,D# mixolydian,"G#, C#, A#, D#",4,4.71,closely_related,False,False
F# mixolydian,D# locrian,"C#, D#, E, F#, G#, B",6,5.07,common_tone,False,False
F# mixolydian,D# harmonic_minor,"D#, F#, G#, A#, B",5,5.64,common_tone,False,False
F# mixolydian,D# melodic_minor,"G#, A#, D#, F#",4,6.21,common_tone,False,False
F# mixolydian,E major,"C#, D#, E, F#, G#, B",6,3.57,common_tone,False,False
F# mixolydian,E minor,"B, E, F#",3,5.29,common_tone,False,False
F# mixolydian,E dorian,"C#, B, E, F#",4,4.71,common_tone,False,False
F# mixolydian,E phrygian,"B, E",2,5.86,nearby_key,False,False
F# mixolydian,E lydian,"C#, D#, E, F#, G#, A#, B",7,3.0,common_tone,False,False
F# mixolydian,E mixolydian,"C#, E, F#, G#, B",5,3.14,closely_related,False,False
F# mixolydian,E locrian,"A#, E",2,5.86,nearby_key,False,False
F# mixolydian,E harmonic_minor,"B, D#, E, F#",4,4.71,common_tone,False,False
F# mixolydian,E melodic_minor,"C#, D#, E, F#, B",5,4.14,common_tone,False,False
F# mixolydian,F major,"A#, E",2,7.36,nearby_key,False,False
F# mixolydian,F minor,"G#, C#, A#, D#",4,4.71,common_tone,False,False
F# mixolydian,F dorian,"G#, A#, D#",3,6.79,common_tone,False,False
F# mixolydian,F phrygian,"C#, D#, F#, G#, A#",5,2.64,common_tone,False,False
F# mixolydian,F lydian,"B, E",2,7.36,nearby_key,False,False
F# mixolydian,F mixolydian,"A#, D#",2,6.86,nearby_key,False,False
F# mixolydian,F locrian,"C#, D#, F#, G#, A#, B",6,2.07,common_tone,False,False
F# mixolydian,F harmonic_minor,"G#, C#, A#, E",4,4.71,common_tone,False,False
F# mixolydian,F melodic_minor,"G#, A#, E",3,6.79,common_tone,False,False
F# mixolydian,F# major,"C#, D#, F#, G#, A#, B",6,0.57,common_tone,False,False
F# mixolydian,F# minor,"C#, E, F#, G#, B",5,1.14,common_tone,False,False
F# mixolydian,F# dorian,"C#, D#, E, F#, G#, B",6,0.57,common_tone,False,False
F# mixolydian,F# phrygian,"C#, B, E, F#",4,1.71,common_tone,False,False
F# mixolydian,F# lydian,"C#, D#, F#, G#, A#",5,1.14,common_tone,False,False
F# mixolydian,F# locrian,"B, E, F#",3,3.79,common_tone,False,False
F# mixolydian,F# harmonic_minor,"G#, C#, B, F#",4,1.71,common_tone,False,False
F# mixolydian,F# melodic_minor,"C#, D#, F#, G#, B",5,1.14,common_tone,False,False
F# mixolydian,G major,"B, E, F#",3,5.29,common_tone,False,False
F# mixolydian,G minor,"A#, D#",2,7.36,nearby_key,False,False
F# mixolydian,G dorian,"A#, E",2,7.36,nearby_key,False,False
F# mixolydian,G phrygian,"G#, A#, D#",3,6.79,common_tone,False,False
F# mixolydian,G lydian,"C#, B, E, F#",4,3.21,common_tone,False,False
F# mixolydian,G mixolydian,"B, E",2,6.86,nearby_key,False,False
F# mixolydian,G locrian,"G#, C#, A#, D#",4,4.71,common_tone,False,False
F# mixolydian,G harmonic_minor,"A#, D#, F#",3,5.29,common_tone,False,False
F# mixolydian,G melodic_minor,"A#, E, F#",3,5.29,common_tone,False,False
F# mixolydian,G# major,"G#, C#, A#, D#",4,4.71,common_tone,False,False
F# mixolydian,G# minor,"C#, D#, E, F#, G#, A#, B",7,3.0,common_tone,False,False
F# mixolydian,G# dorian,"C#, D#, F#, G#, A#, B",6,3.57,common_tone,False,False
F# mixolydian,G# phrygian,"C#, D#, E, F#, G#, B",6,3.57,common_tone,False,False
F# mixolydian,G# lydian,"G#, A#, D#",3,5.29,common_tone,False,False
F# mixolydian,G# mixolydian,"C#, D#, F#, G#, A#",5,3.14,closely_related,False,False
F# mixolydian,G# locrian,"C#, E, F#, G#, B",5,4.14,common_tone,False,False
F# mixolydian,G# harmonic_minor,"C#, D#, E, G#, A#, B",6,3.57,common_tone,False,False
F# mixolydian,G# melodic_minor,"C#, D#, G#, A#, B",5,4.14,common_tone,False,False
F# mixolydian,A major,"C#, E, F#, G#, B",5,5.64,common_tone,False,False
F# mixolydian,A minor,"B, E",2,8.86,distant_modulation,False,False
F# mixolydian,A dorian,"B, E, F#",3,6.79,common_tone,False,False
F# mixolydian,A phrygian,"A#, E",2,8.86,distant_modulation,False,False
F# mixolydian,A lydian,"C#, D#, E, F#, G#, B",6,5.07,common_tone,False,False
F# mixolydian,A mixolydian,"C#, B, E, F#",4,4.71,closely_related,False,False
F# mixolydian,A locrian,"A#, D#",2,8.86,distant_modulation,False,False
F# mixolydian,A harmonic_minor,"G#, B, E",3,8.29,common_tone,False,False
F# mixolydian,A melodic_minor,"G#, B, E, F#",4,6.21,common_tone,False,False
F# mixolydian,A# major,"A#, D#",2,10.36,distant_modulation,False,False
F# mixolydian,A# minor,"C#, D#, F#, G#, A#",5,7.14,common_tone,False,False
F# mixolydian,A# dorian,"G#, C#, A#, D#",4,7.71,common_tone,False,False
F# mixolydian,A# phrygian,"C#, D#, F#, G#, A#, B",6,6.57,common_tone,False,False
F# mixolydian,A# lydian,"A#, E",2,10.36,distant_modulation,False,False
F# mixolydian,A# mixolydian,"G#, A#, D#",3,7.79,common_tone,False,False
F# mixolydian,A# locrian,"C#, D#, E, F#, G#, A#, B",7,6.0,common_tone,False,False
F# mixolydian,A# harmonic_minor,"C#, A#, D#, F#",4,7.71,common_tone,False,False
F# mixolydian,A# melodic_minor,"C#, A#, D#",3,8.29,common_tone,False,False
F# mixolydian,B major,"C#, D#, E, F#, G#, A#, B",7,7.5,common_tone,False,False
F# mixolydian,B minor,"C#, B, E, F#",4,9.21,common_tone,False,False
F# mixolydian,B dorian,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
F# mixolydian,B phrygian,"B, E, F#",3,9.79,common_tone,False,False
F# mixolydian,B lydian,"C#, D#, F#, G#, A#, B",6,8.07,common_tone,False,False
F# mixolydian,B mixolydian,"C#, D#, E, F#, G#, B",6,5.57,diatonic_common_tone,False,False
F# mixolydian,B locrian,"B, E",2,11.86,distant_modulation,False,False
F# mixolydian,B harmonic_minor,"C#, E, F#, A#, B",5,8.64,common_tone,False,False
F# mixolydian,B melodic_minor,"C#, E, F#, G#, A#, B",6,8.07,common_tone,False,False
F# locrian,C major,"C, D, E, G, A, B",6,9.57,common_tone,False,False
F# locrian,C minor,"C, D, G",3,11.29,common_tone,False,False
F# locrian,C dorian,"C, A, D, G",4,10.71,common_tone,False,False
F# locrian,C phrygian,"C, G",2,11.86,distant_modulation,False,False
F# locrian,C lydian,"C, D, E, F#, G, A, B",7,9.0,common_tone,False,False
F# locrian,C mixolydian,"C, D, E, G, A",5,10.14,common_tone,False,False
F# locrian,C locrian,"C, F#",2,8.86,distant_modulation,False,False
F# locrian,C harmonic_minor,"C, D, B, G",4,10.71,common_tone,False,False
F# locrian,C melodic_minor,"C, D, G, A, B",5,10.14,common_tone,False,False
F# locrian,C# major,"C, F#",2,10.36,distant_modulation,False,False
F# locrian,C# minor,"A, B, E, F#",4,10.71,common_tone,False,False
F# locrian,C# dorian,"B, E, F#",3,11.29,common_tone,False,False
F# locrian,C# phrygian,"D, E, F#, A, B",5,10.14,common_tone,False,False
F# locrian,C# lydian,"C, G",2,11.86,distant_modulation,False,False
F# locrian,C# mixolydian,"B, F#",2,11.86,distant_modulation,False,False
F# locrian,C# locrian,"D, E, F#, G, A, B",6,5.57,diatonic_common_tone,False,False
F# locrian,C# harmonic_minor,"C, A, E, F#",4,9.21,common_tone,False,False
F# locrian,C# melodic_minor,"C, E, F#",3,9.79,common_tone,False,False
F# locrian,D major,"D, E, F#, G, A, B",6,6.57,common_tone,False,False
F# locrian,D minor,"C, D, E, G, A",5,7.14,common_tone,False,False
F# locrian,D dorian,"C, D, E, G, A, B",6,6.57,common_tone,False,False
F# locrian,D phrygian,"C, A, D, G",4,7.71,common_tone,False,False
F# locrian,D lydian,"D, E, F#, A, B",5,7.14,common_tone,False,False
F# locrian,D mixolydian,"C, D, E, F#, G, A, B",7,6.0,common_tone,False,False
F# locrian,D locrian,"C, D, G",3,6.29,common_tone,False,False
F# locrian,D harmonic_minor,"A, D, E, G",4,7.71,common_tone,False,False
F# locrian,D melodic_minor,"D, E, G, A, B",5,7.14,common_tone,False,False
F# locrian,D# major,"C, D, G",3,8.29,common_tone,False,False
F# locrian,D# minor,"B, F#",2,8.86,distant_modulation,False,False
F# locrian,D# dorian,"C, F#",2,7.36,distant_modulation,False,False
F# locrian,D# phrygian,"B, E, F#",3,8.29,common_tone,False,False
F# locrian,D# lydian,"C, A, D, G",4,7.71,common_tone,False,False
F# locrian,D# mixolydian,"C, G",2,8.86,distant_modulation,False,False
F# locrian,D# locrian,"A, B, E, F#",4,4.71,closely_related,False,False
F# locrian,D# harmonic_minor,"D, B, F#",3,8.29,common_tone,False,False
F# locrian,D# melodic_minor,"C, D, F#",3,6.79,common_tone,False,False
F# locrian,E major,"A, B, E, F#",4,4.71,common_tone,False,False
F# locrian,E minor,"C, D, E, F#, G, A, B",7,3.0,common_tone,False,False
F# locrian,E dorian,"D, E, F#, G, A, B",6,3.57,common_tone,False,False
F# locrian,E phrygian,"C, D, E, G, A, B",6,3.57,common_tone,False,False
F# locrian,E lydian,"B, E, F#",3,5.29,common_tone,False,False
F# locrian,E mixolydian,"D, E, F#, A, B",5,4.14,common_tone,False,False
F# locrian,E locrian,"C, D, E, G, A",5,3.14,closely_related,False,False
F# locrian,E harmonic_minor,"C, E, F#, G, A, B",6,3.57,common_tone,False,False
F# locrian,E melodic_minor,"E, F#, G, A, B",5,4.14,common_tone,False,False
F# locrian,F major,"C, D, E, G, A",5,4.14,common_tone,False,False
F# locrian,F minor,"C, G",2,5.86,nearby_key,False,False
F# locrian,F dorian,"C, D, G",3,5.29,common_tone,False,False
F# locrian,F phrygian,"C, F#",2,4.36,nearby_key,False,False
F# locrian,F lydian,"C, D, E, G, A, B",6,3.57,common_tone,False,False
F# locrian,F mixolydian,"C, A, D, G",4,4.71,common_tone,False,False
F# locrian,F locrian,"B, F#",2,3.86,nearby_key,False,False
F# locrian,F harmonic_minor,"C, E, G",3,5.29,common_tone,False,False
F# locrian,F melodic_minor,"C, D, E, G",4,4.71,common_tone,False,False
F# locrian,F# major,"B, F#",2,4.36,nearby_key,False,False
F# locrian,F# minor,"D, E, F#, A, B",5,2.64,common_tone,False,False
F# locrian,F# dorian,"A, B, E, F#",4,3.21,common_tone,False,False
F# locrian,F# phrygian,"D, E, F#, G, A, B",6,2.07,common_tone,False,False
F# locrian,F# lydian,"C, F#",2,2.86,nearby_key,False,False
F# locrian,F# mixolydian,"B, E, F#",3,3.79,common_tone,False,False
F# locrian,F# harmonic_minor,"A, D, B, F#",4,3.21,common_tone,False,False
F# locrian,F# melodic_minor,"A, B, F#",3,3.79,common_tone,False,False
F# locrian,G major,"C, D, E, F#, G, A, B",7,1.5,common_tone,False,False
F# locrian,G minor,"C, A, D, G",4,3.21,common_tone,False,False
F# locrian,G dorian,"C, D, E, G, A",5,2.64,common_tone,False,False
F# locrian,G phrygian,"C, D, G",3,3.79,common_tone,False,False
F# locrian,G lydian,"D, E, F#, G, A, B",6,2.07,common_tone,False,False
F# locrian,G mixolydian,"C, D, E, G, A, B",6,2.07,common_tone,False,False
F# locrian,G locrian,"C, G",2,3.86,nearby_key,False,False
F# locrian,G harmonic_minor,"C, D, F#, G, A",5,2.64,common_tone,False,False
F# locrian,G melodic_minor,"C, D, E, F#, G, A",6,2.07,common_tone,False,False
F# locrian,G# major,"C, G",2,7.36,nearby_key,False,False
F# locrian,G# minor,"B, E, F#",3,6.79,common_tone,False,False
F# locrian,G# dorian,"B, F#",2,7.36,nearby_key,False,False
F# locrian,G# phrygian,"A, B, E, F#",4,6.21,common_tone,False,False
F# locrian,G# lydian,"C, D, G",3,6.79,common_tone,False,False
F# locrian,G# mixolydian,"C, F#",2,5.86,nearby_key,False,False
F# locrian,G# locrian,"D, E, F#, A, B",5,3.14,closely_related,False,False
F# locrian,G# harmonic_minor,"B, E, G",3,8.29,common_tone,False,False
F# locrian,G# melodic_minor,"B, G",2,8.86,nearby_key,False,False
F# locrian,A major,"D, E, F#, A, B",5,5.64,common_tone,False,False
F# locrian,A minor,"C, D, E, G, A, B",6,5.07,common_tone,False,False
F# locrian,A dorian,"C, D, E, F#, G, A, B",7,4.5,common_tone,False,False
F# locrian,A phrygian,"C, D, E, G, A",5,5.64,common_tone,False,False
F# locrian,A lydian,"A, B, E, F#",4,6.21,common_tone,False,False
F# locrian,A mixolydian,"D, E, F#, G, A, B",6,5.07,common_tone,False,False
F# locrian,A locrian,"C, A, D, G",4,4.71,closely_related,False,False
F# locrian,A harmonic_minor,"C, D, E, A, B",5,5.64,common_tone,False,False
F# locrian,A melodic_minor,"C, D, E, F#, A, B",6,5.07,common_tone,False,False
F# locrian,A# major,"C, A, D, G",4,9.21,common_tone,False,False
F# locrian,A# minor,"C, F#",2,8.86,distant_modulation,False,False
F# locrian,A# dorian,"C, G",2,10.36,distant_modulation,False,False
F# locrian,A# phrygian,"B, F#",2,10.36,distant_modulation,False,False
F# locrian,A# lydian,"C, D, E, G, A",5,8.64,common_tone,False,False
F# locrian,A# mixolydian,"C, D, G",3,9.79,common_tone,False,False
F# locrian,A# locrian,"B, E, F#",3,6.29,common_tone,False,False
F# locrian,A# harmonic_minor,"C, A, F#",3,8.29,common_tone,False,False
F# locrian,A# melodic_minor,"C, A, G",3,9.79,common_tone,False,False
F# locrian,B major,"B, E, F#",3,9.79,common_tone,False,False
F# locrian,B minor,"D, E, F#, G, A, B",6,8.07,common_tone,False,False
F# locrian,B dorian,"D, E, F#, A, B",5,8.64,common_tone,False,False
F# locrian,B phrygian,"C, D, E, F#, G, A, B",7,7.5,common_tone,False,False
F# locrian,B lydian,"B, F#",2,10.36,distant_modulation,False,False
F# locrian,B mixolydian,"A, B, E, F#",4,9.21,common_tone,False,False
F# locrian,B locrian,"C, D, E, G, A, B",6,5.57,diatonic_common_tone,False,False
F# locrian,B harmonic_minor,"D, E, F#, G, B",5,8.64,common_tone,False,False
F# locrian,B melodic_minor,"D, B, E, F#",4,9.21,common_tone,False,False
F# harmonic_minor,C major,"A, D, B, F",4,13.71,common_tone,False,False
F# harmonic_minor,C minor,"G#, D, F",3,14.29,common_tone,False,False
F# harmonic_minor,C dorian,"A, D, F",3,14.29,common_tone,False,False
F# harmonic_minor,C phrygian,"G#, C#, F",3,12.79,common_tone,False,False
F# harmonic_minor,C lydian,"A, D, B, F#",4,12.21,common_tone,False,False
F# harmonic_minor,C mixolydian,"A, D, F",3,14.29,common_tone,False,False
F# harmonic_minor,C locrian,"G#, C#, F, F#",4,10.71,common_tone,False,False
F# harmonic_minor,C harmonic_minor,"G#, D, B, F",4,10.71,closely_related,False,False
F# harmonic_minor,C melodic_minor,"A, D, B, F",4,13.71,common_tone,False,False
F# harmonic_minor,C# major,"G#, C#, F, F#",4,9.21,common_tone,False,False
F# harmonic_minor,C# minor,"C#, F#, G#, A, B",5,8.64,common_tone,False,False
F# harmonic_minor,C# dorian,"G#, C#, B, F#",4,9.21,common_tone,False,False
F# harmonic_minor,C# phrygian,"C#, D, F#, G#, A, B",6,8.07,common_tone,False,False
F# harmonic_minor,C# lydian,"G#, C#, F",3,9.79,common_tone,False,False
F# harmonic_minor,C# mixolydian,"C#, F, F#, G#, B",5,8.64,common_tone,False,False
F# harmonic_minor,C# locrian,"C#, D, F#, A, B",5,8.64,common_tone,False,False
F# harmonic_minor,C# harmonic_minor,"G#, C#, F#, A",4,6.71,closely_related,False,False
F# harmonic_minor,C# melodic_minor,"G#, C#, F#",3,9.79,common_tone,False,False
F# harmonic_minor,D major,"C#, D, F#, A, B",5,7.14,common_tone,False,False
F# harmonic_minor,D minor,"A, D, F",3,8.29,common_tone,False,False
F# harmonic_minor,D dorian,"A, D, B, F",4,7.71,common_tone,False,False
F# harmonic_minor,D phrygian,"A, D, F",3,8.29,common_tone,False,False
F# harmonic_minor,D lydian,"C#, D, F#, G#, A, B",6,6.57,common_tone,False,False
F# harmonic_minor,D mixolydian,"A, D, B, F#",4,7.71,common_tone,False,False
F# harmonic_minor,D locrian,"G#, D, F",3,8.29,common_tone,False,False
F# harmonic_minor,D harmonic_minor,"C#, D, F, A",4,5.71,closely_related,False,False
F# harmonic_minor,D melodic_minor,"C#, D, F, A, B",5,7.14,common_tone,False,False
F# harmonic_minor,D# major,"G#, D, F",3,9.79,common_tone,False,False
F# harmonic_minor,D# minor,"C#, F, F#, G#, B",5,5.64,common_tone,False,False
F# harmonic_minor,D# dorian,"G#, C#, F, F#",4,6.21,common_tone,False,False
F# harmonic_minor,D# phrygian,"G#, C#, B, F#",4,6.21,common_tone,False,False
F# harmonic_minor,D# lydian,"A, D, F",3,9.79,common_tone,False,False
F# harmonic_minor,D# mixolydian,"G#, C#, F",3,8.29,common_tone,False,False
F# harmonic_minor,D# locrian,"C#, F#, G#, A, B",5,5.64,common_tone,False,False
F# harmonic_minor,D# harmonic_minor,"D, F, F#, G#, B",5,5.64,closely_related,False,False
F# harmonic_minor,D# melodic_minor,"G#, D, F, F#",4,7.71,common_tone,False,False
F# harmonic_minor,E major,"C#, F#, G#, A, B",5,4.14,common_tone,False,False
F# harmonic_minor,E minor,"A, D, B, F#",4,4.71,common_tone,False,False
F# harmonic_minor,E dorian,"C#, D, F#, A, B",5,4.14,common_tone,False,False
F# harmonic_minor,E phrygian,"A, D, B, F",4,6.21,common_tone,False,False
F# harmonic_minor,E lydian,"G#, C#, B, F#",4,4.71,common_tone,False,False
F# harmonic_minor,E mixolydian,"C#, D, F#, G#, A, B",6,3.57,common_tone,False,False
F# harmonic_minor,E locrian,"A, D, F",3,8.29,common_tone,False,False
F# harmonic_minor,E harmonic_minor,"A, B, F#",3,4.29,common_tone,False,False
F# harmonic_minor,E melodic_minor,"C#, B, F#, A",4,4.71,common_tone,False,False
F# harmonic_minor,F major,"A, D, F",3,5.29,common_tone,False,False
F# harmonic_minor,F minor,"G#, C#, F",3,3.79,common_tone,False,False
F# harmonic_minor,F dorian,"G#, D, F",3,5.29,common_tone,False,False
F# harmonic_minor,F phrygian,"G#, C#, F, F#",4,3.21,common_tone,False,False
F# harmonic_minor,F lydian,"A, D, B, F",4,4.71,common_tone,False,False
F# harmonic_minor,F mixolydian,"A, D, F",3,5.29,common_tone,False,False
F# harmonic_minor,F locrian,"C#, F, F#, G#, B",5,2.64,common_tone,False,False
F# harmonic_minor,F harmonic_minor,"G#, C#, F",3,3.29,common_tone,False,False
F# harmonic_minor,F melodic_minor,"G#, D, F",3,5.29,common_tone,False,False
F# harmonic_minor,F# major,"C#, F, F#, G#, B",5,1.14,common_tone,False,False
F# harmonic_minor,F# minor,"C#, D, F#, G#, A, B",6,0.57,common_tone,False,False
F# harmonic_minor,F# dorian,"C#, F#, G#, A, B",5,1.14,common_tone,False,False
F# harmonic_minor,F# phrygian,"C#, D, F#, A, B",5,1.14,common_tone,False,False
F# harmonic_minor,F# lydian,"G#, C#, F, F#",4,1.71,common_tone,False,False
F# harmonic_minor,F# mixolydian,"G#, C#, B, F#",4,1.71,common_tone,False,False
F# harmonic_minor,F# locrian,"A, D, B, F#",4,3.21,common_tone,False,False
F# harmonic_minor,F# melodic_minor,"C#, F, F#, G#, A, B",6,0.57,common_tone,False,False
F# harmonic_minor,G major,"A, D, B, F#",4,3.21,common_tone,False,False
F# harmonic_minor,G minor,"A, D, F",3,5.29,common_tone,False,False
F# harmonic_minor,G dorian,"A, D, F",3,5.29,common_tone,False,False
F# harmonic_minor,G phrygian,"G#, D, F",3,5.29,common_tone,False,False
F# harmonic_minor,G lydian,"C#, D, F#, A, B",5,2.64,common_tone,False,False
F# harmonic_minor,G mixolydian,"A, D, B, F",4,4.71,common_tone,False,False
F# harmonic_minor,G locrian,"G#, C#, F",3,5.29,common_tone,False,False
F# harmonic_minor,G harmonic_minor,"A, D, F#",3,3.29,common_tone,False,False
F# harmonic_minor,G melodic_minor,"A, D, F#",3,3.79,common_tone,False,False
F# harmonic_minor,G# major,"G#, C#, F",3,5.29,common_tone,False,False
F# harmonic_minor,G# minor,"G#, C#, B, F#",4,4.71,common_tone,False,False
