battery_id,sample_id,idx_in_group,timestamp,temp_c,voltage_mv_raw,current_ma_raw,resistance_mohm_raw,conv_voltage,conv_current,conv_resistance_raw,tc_formula,tc_compensated_mohm,conv_resistance_compensated,zscore,iqr_bounds,stat_outlier,mat_outlier_force,mat_flag_external,mat_rule_type,is_outlier_final,outlier_source,outlier_reason,remark_id,material_link
BT-2026-004,BAT-S101,21,2026-06-12 17:40:00,28.1,4040.0,145.0,56.2,4040.0000 mV x 0.001 = 4.040000 V,145.0000 mA x 0.001 = 0.145000 A,56.2000 mOhm x 0.001 = 0.056200 Ohm,R_comp = 56.200 / [1 + 0.0085 x (+3.10)] = 56.200 / 1.02635 = 54.7571 mOhm,54.7571,54.7571 mOhm x 0.001 = 0.054757 Ohm,-1.4036,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S102,22,2026-06-12 17:45:00,28.0,4038.0,145.4,55.8,4038.0000 mV x 0.001 = 4.038000 V,145.4000 mA x 0.001 = 0.145400 A,55.8000 mOhm x 0.001 = 0.055800 Ohm,R_comp = 55.800 / [1 + 0.0085 x (+3.00)] = 55.800 / 1.02550 = 54.4125 mOhm,54.4125,54.4125 mOhm x 0.001 = 0.054412 Ohm,-1.4235,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S103,23,2026-06-12 17:50:00,28.2,4035.0,144.9,57.1,4035.0000 mV x 0.001 = 4.035000 V,144.9000 mA x 0.001 = 0.144900 A,57.1000 mOhm x 0.001 = 0.057100 Ohm,R_comp = 57.100 / [1 + 0.0085 x (+3.20)] = 57.100 / 1.02720 = 55.5880 mOhm,55.588,55.5880 mOhm x 0.001 = 0.055588 Ohm,-1.3588,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S104,24,2026-06-12 17:55:00,28.1,4032.0,145.1,54.9,4032.0000 mV x 0.001 = 4.032000 V,145.1000 mA x 0.001 = 0.145100 A,54.9000 mOhm x 0.001 = 0.054900 Ohm,R_comp = 54.900 / [1 + 0.0085 x (+3.10)] = 54.900 / 1.02635 = 53.4905 mOhm,53.4905,53.4905 mOhm x 0.001 = 0.053491 Ohm,-1.4682,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S105,25,2026-06-12 18:00:00,28.3,4030.0,145.3,58.3,4030.0000 mV x 0.001 = 4.030000 V,145.3000 mA x 0.001 = 0.145300 A,58.3000 mOhm x 0.001 = 0.058300 Ohm,R_comp = 58.300 / [1 + 0.0085 x (+3.30)] = 58.300 / 1.02805 = 56.7093 mOhm,56.7093,56.7093 mOhm x 0.001 = 0.056709 Ohm,-1.2992,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S106,26,2026-06-12 18:05:00,28.2,4028.0,144.8,55.5,4028.0000 mV x 0.001 = 4.028000 V,144.8000 mA x 0.001 = 0.144800 A,55.5000 mOhm x 0.001 = 0.055500 Ohm,R_comp = 55.500 / [1 + 0.0085 x (+3.20)] = 55.500 / 1.02720 = 54.0304 mOhm,54.0304,54.0304 mOhm x 0.001 = 0.054030 Ohm,-1.4384,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S107,27,2026-06-12 18:10:00,28.4,4025.0,145.2,56.8,4025.0000 mV x 0.001 = 4.025000 V,145.2000 mA x 0.001 = 0.145200 A,56.8000 mOhm x 0.001 = 0.056800 Ohm,R_comp = 56.800 / [1 + 0.0085 x (+3.40)] = 56.800 / 1.02890 = 55.2046 mOhm,55.2046,55.2046 mOhm x 0.001 = 0.055205 Ohm,-1.3737,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S108,28,2026-06-12 18:15:00,28.3,4022.0,145.0,54.2,4022.0000 mV x 0.001 = 4.022000 V,145.0000 mA x 0.001 = 0.145000 A,54.2000 mOhm x 0.001 = 0.054200 Ohm,R_comp = 54.200 / [1 + 0.0085 x (+3.30)] = 54.200 / 1.02805 = 52.7212 mOhm,52.7212,52.7212 mOhm x 0.001 = 0.052721 Ohm,-1.503,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S109,29,2026-06-12 18:20:00,28.5,4020.0,145.4,57.6,4020.0000 mV x 0.001 = 4.020000 V,145.4000 mA x 0.001 = 0.145400 A,57.6000 mOhm x 0.001 = 0.057600 Ohm,R_comp = 57.600 / [1 + 0.0085 x (+3.50)] = 57.600 / 1.02975 = 55.9359 mOhm,55.9359,55.9359 mOhm x 0.001 = 0.055936 Ohm,-1.334,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-004,BAT-S110,30,2026-06-12 18:25:00,28.4,4018.0,144.9,55.1,4018.0000 mV x 0.001 = 4.018000 V,144.9000 mA x 0.001 = 0.144900 A,55.1000 mOhm x 0.001 = 0.055100 Ohm,R_comp = 55.100 / [1 + 0.0085 x (+3.40)] = 55.100 / 1.02890 = 53.5523 mOhm,53.5523,53.5523 mOhm x 0.001 = 0.053552 Ohm,-1.4582,"[-6.237, 162.462] mOhm",False,True,False,PENDING_RETEST,True,MAT,"MAT:PENDING_RETEST - WR-001 撤回记录: 打磨后复测仅10点(样本不足)+温升未校正+非仪器直采, 标记【待补测】",WR-001,data/materials/WR-001_撤回记录.txt
BT-2026-005,BAT-S111,1,2026-06-12 18:30:00,28.6,4155.0,150.0,25.6,4155.0000 mV x 0.001 = 4.155000 V,150.0000 mA x 0.001 = 0.150000 A,25.6000 mOhm x 0.001 = 0.025600 Ohm,R_comp = 25.600 / [1 + 0.0085 x (+3.60)] = 25.600 / 1.03060 = 24.8399 mOhm,24.8399,24.8399 mOhm x 0.001 = 0.024840 Ohm,-1.5393,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S112,2,2026-06-12 18:35:00,28.5,4152.0,150.3,25.8,4152.0000 mV x 0.001 = 4.152000 V,150.3000 mA x 0.001 = 0.150300 A,25.8000 mOhm x 0.001 = 0.025800 Ohm,R_comp = 25.800 / [1 + 0.0085 x (+3.50)] = 25.800 / 1.02975 = 25.0546 mOhm,25.0546,25.0546 mOhm x 0.001 = 0.025055 Ohm,-1.3113,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S113,3,2026-06-12 18:40:00,28.7,4150.0,149.8,25.4,4150.0000 mV x 0.001 = 4.150000 V,149.8000 mA x 0.001 = 0.149800 A,25.4000 mOhm x 0.001 = 0.025400 Ohm,R_comp = 25.400 / [1 + 0.0085 x (+3.70)] = 25.400 / 1.03145 = 24.6255 mOhm,24.6255,24.6255 mOhm x 0.001 = 0.024626 Ohm,-1.7673,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S114,4,2026-06-12 18:45:00,28.8,4148.0,150.2,26.1,4148.0000 mV x 0.001 = 4.148000 V,150.2000 mA x 0.001 = 0.150200 A,26.1000 mOhm x 0.001 = 0.026100 Ohm,R_comp = 26.100 / [1 + 0.0085 x (+3.80)] = 26.100 / 1.03230 = 25.2833 mOhm,25.2833,25.2833 mOhm x 0.001 = 0.025283 Ohm,-0.9692,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S115,5,2026-06-12 18:50:00,28.7,4145.0,150.1,25.9,4145.0000 mV x 0.001 = 4.145000 V,150.1000 mA x 0.001 = 0.150100 A,25.9000 mOhm x 0.001 = 0.025900 Ohm,R_comp = 25.900 / [1 + 0.0085 x (+3.70)] = 25.900 / 1.03145 = 25.1103 mOhm,25.1103,25.1103 mOhm x 0.001 = 0.025110 Ohm,-1.1972,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S116,6,2026-06-12 18:55:00,28.9,4142.0,149.9,25.7,4142.0000 mV x 0.001 = 4.142000 V,149.9000 mA x 0.001 = 0.149900 A,25.7000 mOhm x 0.001 = 0.025700 Ohm,R_comp = 25.700 / [1 + 0.0085 x (+3.90)] = 25.700 / 1.03315 = 24.8754 mOhm,24.8754,24.8754 mOhm x 0.001 = 0.024875 Ohm,-1.4253,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S117,7,2026-06-12 19:00:00,29.0,4140.0,150.4,26.3,4140.0000 mV x 0.001 = 4.140000 V,150.4000 mA x 0.001 = 0.150400 A,26.3000 mOhm x 0.001 = 0.026300 Ohm,R_comp = 26.300 / [1 + 0.0085 x (+4.00)] = 26.300 / 1.03400 = 25.4352 mOhm,25.4352,25.4352 mOhm x 0.001 = 0.025435 Ohm,-0.7411,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S118,8,2026-06-12 19:05:00,28.9,4138.0,150.0,26.0,4138.0000 mV x 0.001 = 4.138000 V,150.0000 mA x 0.001 = 0.150000 A,26.0000 mOhm x 0.001 = 0.026000 Ohm,R_comp = 26.000 / [1 + 0.0085 x (+3.90)] = 26.000 / 1.03315 = 25.1658 mOhm,25.1658,25.1658 mOhm x 0.001 = 0.025166 Ohm,-1.0832,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S119,9,2026-06-12 19:10:00,29.1,4135.0,150.3,26.5,4135.0000 mV x 0.001 = 4.135000 V,150.3000 mA x 0.001 = 0.150300 A,26.5000 mOhm x 0.001 = 0.026500 Ohm,R_comp = 26.500 / [1 + 0.0085 x (+4.10)] = 26.500 / 1.03485 = 25.6076 mOhm,25.6076,25.6076 mOhm x 0.001 = 0.025608 Ohm,-0.5131,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S120,10,2026-06-12 19:15:00,29.0,4132.0,149.8,26.2,4132.0000 mV x 0.001 = 4.132000 V,149.8000 mA x 0.001 = 0.149800 A,26.2000 mOhm x 0.001 = 0.026200 Ohm,R_comp = 26.200 / [1 + 0.0085 x (+4.00)] = 26.200 / 1.03400 = 25.3385 mOhm,25.3385,25.3385 mOhm x 0.001 = 0.025338 Ohm,-0.8552,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S121,11,2026-06-12 19:20:00,29.2,4130.0,150.2,26.4,4130.0000 mV x 0.001 = 4.130000 V,150.2000 mA x 0.001 = 0.150200 A,26.4000 mOhm x 0.001 = 0.026400 Ohm,R_comp = 26.400 / [1 + 0.0085 x (+4.20)] = 26.400 / 1.03570 = 25.4900 mOhm,25.49,25.4900 mOhm x 0.001 = 0.025490 Ohm,-0.6271,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S122,12,2026-06-12 19:25:00,29.3,4128.0,150.1,26.7,4128.0000 mV x 0.001 = 4.128000 V,150.1000 mA x 0.001 = 0.150100 A,26.7000 mOhm x 0.001 = 0.026700 Ohm,R_comp = 26.700 / [1 + 0.0085 x (+4.30)] = 26.700 / 1.03655 = 25.7585 mOhm,25.7585,25.7585 mOhm x 0.001 = 0.025759 Ohm,-0.2851,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S123,13,2026-06-12 19:30:00,29.2,4125.0,149.9,26.6,4125.0000 mV x 0.001 = 4.125000 V,149.9000 mA x 0.001 = 0.149900 A,26.6000 mOhm x 0.001 = 0.026600 Ohm,R_comp = 26.600 / [1 + 0.0085 x (+4.20)] = 26.600 / 1.03570 = 25.6831 mOhm,25.6831,25.6831 mOhm x 0.001 = 0.025683 Ohm,-0.3991,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S124,14,2026-06-12 19:35:00,29.4,4122.0,150.3,26.9,4122.0000 mV x 0.001 = 4.122000 V,150.3000 mA x 0.001 = 0.150300 A,26.9000 mOhm x 0.001 = 0.026900 Ohm,R_comp = 26.900 / [1 + 0.0085 x (+4.40)] = 26.900 / 1.03740 = 25.9302 mOhm,25.9302,25.9302 mOhm x 0.001 = 0.025930 Ohm,-0.057,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S125,15,2026-06-12 19:40:00,29.3,4120.0,150.0,26.8,4120.0000 mV x 0.001 = 4.120000 V,150.0000 mA x 0.001 = 0.150000 A,26.8000 mOhm x 0.001 = 0.026800 Ohm,R_comp = 26.800 / [1 + 0.0085 x (+4.30)] = 26.800 / 1.03655 = 25.8550 mOhm,25.855,25.8550 mOhm x 0.001 = 0.025855 Ohm,-0.171,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S126,16,2026-06-12 19:45:00,29.5,4118.0,149.8,27.1,4118.0000 mV x 0.001 = 4.118000 V,149.8000 mA x 0.001 = 0.149800 A,27.1000 mOhm x 0.001 = 0.027100 Ohm,R_comp = 27.100 / [1 + 0.0085 x (+4.50)] = 27.100 / 1.03825 = 26.1016 mOhm,26.1016,26.1016 mOhm x 0.001 = 0.026102 Ohm,0.171,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S127,17,2026-06-12 19:50:00,29.4,4115.0,150.2,27.0,4115.0000 mV x 0.001 = 4.115000 V,150.2000 mA x 0.001 = 0.150200 A,27.0000 mOhm x 0.001 = 0.027000 Ohm,R_comp = 27.000 / [1 + 0.0085 x (+4.40)] = 27.000 / 1.03740 = 26.0266 mOhm,26.0266,26.0266 mOhm x 0.001 = 0.026027 Ohm,0.057,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S128,18,2026-06-12 19:55:00,29.6,4112.0,150.1,27.3,4112.0000 mV x 0.001 = 4.112000 V,150.1000 mA x 0.001 = 0.150100 A,27.3000 mOhm x 0.001 = 0.027300 Ohm,R_comp = 27.300 / [1 + 0.0085 x (+4.60)] = 27.300 / 1.03910 = 26.2727 mOhm,26.2727,26.2727 mOhm x 0.001 = 0.026273 Ohm,0.3991,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S129,19,2026-06-12 20:00:00,29.5,4110.0,149.9,27.2,4110.0000 mV x 0.001 = 4.110000 V,149.9000 mA x 0.001 = 0.149900 A,27.2000 mOhm x 0.001 = 0.027200 Ohm,R_comp = 27.200 / [1 + 0.0085 x (+4.50)] = 27.200 / 1.03825 = 26.1979 mOhm,26.1979,26.1979 mOhm x 0.001 = 0.026198 Ohm,0.2851,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S130,20,2026-06-12 20:05:00,29.7,4108.0,150.3,27.5,4108.0000 mV x 0.001 = 4.108000 V,150.3000 mA x 0.001 = 0.150300 A,27.5000 mOhm x 0.001 = 0.027500 Ohm,R_comp = 27.500 / [1 + 0.0085 x (+4.70)] = 27.500 / 1.03995 = 26.4436 mOhm,26.4436,26.4436 mOhm x 0.001 = 0.026444 Ohm,0.6271,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S131,21,2026-06-12 20:10:00,29.6,4105.0,150.0,27.4,4105.0000 mV x 0.001 = 4.105000 V,150.0000 mA x 0.001 = 0.150000 A,27.4000 mOhm x 0.001 = 0.027400 Ohm,R_comp = 27.400 / [1 + 0.0085 x (+4.60)] = 27.400 / 1.03910 = 26.3690 mOhm,26.369,26.3690 mOhm x 0.001 = 0.026369 Ohm,0.5131,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S132,22,2026-06-12 20:15:00,29.8,4102.0,149.8,27.7,4102.0000 mV x 0.001 = 4.102000 V,149.8000 mA x 0.001 = 0.149800 A,27.7000 mOhm x 0.001 = 0.027700 Ohm,R_comp = 27.700 / [1 + 0.0085 x (+4.80)] = 27.700 / 1.04080 = 26.6141 mOhm,26.6141,26.6141 mOhm x 0.001 = 0.026614 Ohm,0.8552,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S133,23,2026-06-12 20:20:00,29.7,4100.0,150.2,27.6,4100.0000 mV x 0.001 = 4.100000 V,150.2000 mA x 0.001 = 0.150200 A,27.6000 mOhm x 0.001 = 0.027600 Ohm,R_comp = 27.600 / [1 + 0.0085 x (+4.70)] = 27.600 / 1.03995 = 26.5397 mOhm,26.5397,26.5397 mOhm x 0.001 = 0.026540 Ohm,0.7411,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S134,24,2026-06-12 20:25:00,29.9,4098.0,150.1,27.9,4098.0000 mV x 0.001 = 4.098000 V,150.1000 mA x 0.001 = 0.150100 A,27.9000 mOhm x 0.001 = 0.027900 Ohm,R_comp = 27.900 / [1 + 0.0085 x (+4.90)] = 27.900 / 1.04165 = 26.7844 mOhm,26.7844,26.7844 mOhm x 0.001 = 0.026784 Ohm,1.0832,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S135,25,2026-06-12 20:30:00,29.8,4095.0,149.9,27.8,4095.0000 mV x 0.001 = 4.095000 V,149.9000 mA x 0.001 = 0.149900 A,27.8000 mOhm x 0.001 = 0.027800 Ohm,R_comp = 27.800 / [1 + 0.0085 x (+4.80)] = 27.800 / 1.04080 = 26.7102 mOhm,26.7102,26.7102 mOhm x 0.001 = 0.026710 Ohm,0.9692,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S136,26,2026-06-12 20:35:00,30.0,4092.0,150.3,28.1,4092.0000 mV x 0.001 = 4.092000 V,150.3000 mA x 0.001 = 0.150300 A,28.1000 mOhm x 0.001 = 0.028100 Ohm,R_comp = 28.100 / [1 + 0.0085 x (+5.00)] = 28.100 / 1.04250 = 26.9544 mOhm,26.9544,26.9544 mOhm x 0.001 = 0.026954 Ohm,1.3113,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S137,27,2026-06-12 20:40:00,29.9,4090.0,150.0,28.0,4090.0000 mV x 0.001 = 4.090000 V,150.0000 mA x 0.001 = 0.150000 A,28.0000 mOhm x 0.001 = 0.028000 Ohm,R_comp = 28.000 / [1 + 0.0085 x (+4.90)] = 28.000 / 1.04165 = 26.8804 mOhm,26.8804,26.8804 mOhm x 0.001 = 0.026880 Ohm,1.1972,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S138,28,2026-06-12 20:45:00,30.1,4088.0,149.8,28.3,4088.0000 mV x 0.001 = 4.088000 V,149.8000 mA x 0.001 = 0.149800 A,28.3000 mOhm x 0.001 = 0.028300 Ohm,R_comp = 28.300 / [1 + 0.0085 x (+5.10)] = 28.300 / 1.04335 = 27.1242 mOhm,27.1242,27.1242 mOhm x 0.001 = 0.027124 Ohm,1.5393,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
BT-2026-005,BAT-S139,29,2026-06-12 20:50:00,30.0,4085.0,150.2,28.2,4085.0000 mV x 0.001 = 4.085000 V,150.2000 mA x 0.001 = 0.150200 A,28.2000 mOhm x 0.001 = 0.028200 Ohm,R_comp = 28.200 / [1 + 0.0085 x (+5.00)] = 28.200 / 1.04250 = 27.0504 mOhm,27.0504,27.0504 mOhm x 0.001 = 0.027050 Ohm,1.4253,"[23.850, 30.050] mOhm",False,False,True,FLAG_EXTERNAL,False,FLAG_EXT,"MAT:FLAG_EXTERNAL - VN-001 口头备注: BT-2026-005 温升为外部热风枪焊板导致, 补偿后正常, 不作异常排除",VN-001,data/materials/VN-001_口头备注_转录.txt
